Row.names,Time stamp,Sex,Age,Breed,Number,Accommodation,Area,Ext,Obs,Shy,Calm,Afraid,Clever,Vigilant,Persevering,Affectionate,Friendly,Lonely,Brutal,Dominant,Aggressive,Impulsive,Predictable,Distracted,Abundance,PredBird,PredMamm,More
1811,2021-02-15 15:57:30 UTC,F,1a2,BEN,4,MI,R,0,3,1,1,2,5,5,4,5,3,1,3,4,3,3,3,1,2,0,0,
1812,2021-02-15 16:11:37 UTC,F,2a10,SBI,1,ML,PU,0,3,4,3,5,5,5,5,5,3,4,1,3,4,4,5,3,2,0,1,
1813,2021-02-15 16:12:54 UTC,M,Less than 1,SBI,1,MI,R,0,2,1,4,3,5,4,4,5,5,1,1,1,3,2,3,4,2,0,0,
1814,2021-02-15 16:30:03 UTC,M,1a2,SBI,1,AAB,U,0,2,1,4,3,4,4,4,4,4,1,1,2,3,2,1,2,2,0,0,
1815,2021-02-15 17:00:22 UTC,F,Less than 1,SBI,2,MI,R,0,2,4,5,3,5,3,5,5,4,2,1,3,1,2,4,4,2,0,0,
1816,2021-02-15 18:39:03 UTC,F,Less than 1,SBI,1,MI,PU,0,1,5,4,4,5,5,3,5,4,4,1,1,1,1,4,3,2,0,0,
1817,2021-02-15 18:39:16 UTC,F,Less than 1,SBI,4,MI,U,0,2,1,5,3,5,5,5,5,4,2,1,1,1,1,1,1,2,0,0,
1818,2021-02-15 18:40:08 UTC,F,Less than 1,SBI,2,ML,R,0,2,1,4,3,3,1,3,5,4,1,2,2,1,3,3,3,2,0,0,
1819,2021-02-15 18:55:40 UTC,M,Less than 1,SBI,1,ML,R,3,2,1,2,2,3,2,4,4,4,3,2,2,2,3,3,3,2,0,0,
182,2021-03-13 18:03:09 UTC,F,2a10,RAG,3,AAB,PU,0,3,1,4,1,5,2,3,5,5,2,1,1,1,1,5,4,NSP,0,0,
1820,2021-02-15 19:05:41 UTC,F,2a10,SBI,1,MI,PU,0,3,4,5,3,5,3,5,5,2,1,1,3,3,1,5,3,2,0,0,"Very possessive cat with his master, sociable with our annoying and dominant towards him. Very expressive cat, it is a breed that likes to be spoken to"
1821,2021-02-15 19:21:58 UTC,M,2a10,BEN,3,AAB,U,1,2,1,2,1,4,3,3,2,4,1,2,2,1,2,4,4,2,0,0,
1822,2021-02-15 19:26:22 UTC,F,Less than 1,SBI,1,ASB,U,0,2,4,5,2,4,5,5,5,5,2,1,3,1,3,5,5,2,0,0,"She has not yet been released freely, her predatory sense has not yet been put to the test!"
1823,2021-02-15 19:39:53 UTC,F,1a2,SBI,2,AAB,PU,0,2,1,4,1,4,3,3,4,4,2,1,1,1,1,3,2,2,0,0,
1824,2021-02-15 19:44:25 UTC,F,2a10,SBI,1,MI,PU,2,3,5,5,2,5,5,5,5,1,1,1,4,3,4,4,4,2,0,0,
1825,2021-02-15 19:48:52 UTC,F,1a2,SBI,1,AAB,U,1,3,1,4,2,3,2,2,5,5,1,1,1,1,1,4,3,2,0,0,
1826,2021-02-15 19:59:55 UTC,F,2a10,SBI,2,AAB,U,2,2,1,3,1,3,3,3,3,3,3,3,3,3,3,3,3,2,0,0,
1827,2021-02-15 21:22:09 UTC,F,2a10,SBI,2,ML,U,0,3,2,3,1,5,5,4,5,4,2,2,4,2,2,3,2,2,0,0,She can go out in a harness in the garden on sunny days when I am there...1 to 3 hours 5 meters of lead
1828,2021-02-15 21:45:27 UTC,M,More than 10,NR,2,MI,U,3,2,2,5,1,3,2,4,4,2,4,1,2,3,1,5,1,2,0,3,
1829,2021-02-15 22:23:07 UTC,F,2a10,RAG,5,ML,R,0,3,2,1,2,1,1,1,1,2,2,2,1,1,2,2,1,2,0,0,
183,2021-03-13 18:09:34 UTC,M,Less than 1,RAG,1,ASB,U,0,2,1,3,3,4,2,5,5,5,1,1,3,3,4,4,4,NSP,0,0,
1830,2021-02-15 23:09:41 UTC,F,2a10,SBI,2,AAB,U,1,2,4,4,2,4,3,3,4,2,3,1,1,1,1,1,3,2,0,0,
1831,2021-02-16 08:21:26 UTC,F,1a2,PER,1,MI,U,0,2,2,5,1,4,4,3,5,4,4,1,1,1,1,3,4,2,0,0,she doesn't go out
1832,2021-02-16 08:31:37 UTC,M,1a2,PER,More than 5,MI,R,3,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,0,1,"0 cat is not the same I have 10 cats all breeds combined, some are sorts others not"
1833,2021-02-16 08:40:51 UTC,F,Less than 1,EUR,2,ML,U,1,2,1,1,2,5,2,4,4,5,3,1,3,2,3,2,5,2,0,0,
1834,2021-02-16 08:43:07 UTC,M,1a2,PER,2,ML,U,1,2,4,4,3,4,5,3,5,3,2,1,4,5,3,3,2,2,0,0,
1835,2021-02-16 08:55:51 UTC,M,Less than 1,PER,1,MI,R,0,3,1,4,3,4,3,3,5,3,2,2,2,3,4,4,4,2,0,0,
1836,2021-02-16 09:37:45 UTC,F,2a10,PER,1,ML,U,0,3,5,5,1,5,5,5,5,4,5,1,1,4,1,1,5,2,0,0,
1837,2021-02-16 09:44:44 UTC,M,Less than 1,MCO,4,AAB,PU,0,3,2,3,2,4,4,4,5,5,1,3,2,3,4,4,5,2,0,0,
1838,2021-02-16 09:49:09 UTC,F,More than 10,PER,1,AAB,U,1,2,3,4,3,5,5,5,5,5,3,1,2,3,3,4,3,2,0,0,
1839,2021-02-16 09:56:15 UTC,M,2a10,PER,1,MI,PU,0,2,2,4,2,5,4,5,5,5,2,2,2,1,1,5,5,2,0,0,
184,2021-03-13 18:22:21 UTC,M,More than 10,EUR,1,ASB,U,0,3,1,4,2,4,4,3,5,5,3,2,3,2,4,3,2,NSP,0,0,
1840,2021-02-16 10:06:01 UTC,F,2a10,BRI,More than 5,MI,PU,2,2,2,5,3,4,4,2,4,5,2,1,1,1,1,4,4,2,0,1,She goes out into the enclosed garden
1841,2021-02-16 10:44:24 UTC,M,2a10,SBI,2,ML,PU,0,2,1,2,2,3,3,5,4,5,1,3,2,2,3,4,2,2,0,0,plays with flies
1842,2021-02-16 10:48:32 UTC,M,1a2,BRI,2,ML,PU,0,2,4,4,3,4,4,4,4,2,3,2,2,2,2,3,2,2,0,0,It chases away flies and gnats
1843,2021-02-16 11:11:51 UTC,M,1a2,PER,2,ML,U,0,2,2,5,2,4,2,3,4,5,2,1,2,1,3,4,4,2,0,0,
1844,2021-02-16 13:38:33 UTC,F,2a10,SBI,3,MI,R,0,3,4,5,4,3,4,3,5,4,3,1,2,4,4,5,2,2,0,0,
1845,2021-02-16 17:14:44 UTC,M,2a10,MCO,1,ML,U,0,3,4,4,3,4,4,4,3,2,1,2,2,3,3,2,3,2,0,0,
1846,2021-02-16 18:11:41 UTC,F,1a2,BEN,2,ML,R,0,2,4,2,4,2,2,2,2,2,4,2,2,4,4,2,5,2,0,0,
1847,2021-02-16 18:23:11 UTC,F,Less than 1,MCO,1,MI,R,0,2,1,1,3,3,1,3,3,2,1,3,2,2,3,2,3,2,0,0,
1848,2021-02-16 19:27:04 UTC,F,1a2,EUR,1,ASB,U,0,2,2,4,3,4,4,4,3,4,4,3,3,3,3,3,4,2,0,0,
1849,2021-02-16 20:27:27 UTC,F,2a10,BEN,1,ML,PU,1,2,4,1,5,5,5,3,3,3,4,4,1,5,4,2,5,2,0,0,
185,2021-03-13 18:28:46 UTC,F,More than 10,NR,4,ML,U,0,2,1,2,3,5,4,4,5,4,3,1,1,1,1,1,1,NSP,0,0,
1850,2021-02-16 22:13:57 UTC,M,2a10,PER,2,MI,R,2,2,4,4,1,5,5,5,2,2,2,1,4,2,2,3,3,2,0,0,
1851,2021-02-16 22:19:25 UTC,F,Less than 1,PER,1,ML,R,0,2,3,2,4,5,5,4,5,4,3,1,1,4,2,2,4,2,0,0,
1852,2021-02-16 22:24:25 UTC,F,Less than 1,BEN,1,AAB,U,0,2,2,3,3,5,4,5,5,4,4,1,5,3,4,5,1,2,0,0,
1853,2021-02-16 22:53:34 UTC,M,1a2,BEN,1,ASB,U,1,2,1,2,1,5,2,5,5,4,1,4,4,2,4,4,5,2,0,0,
1854,2021-02-16 23:38:04 UTC,F,Less than 1,BEN,2,ML,U,1,2,1,1,1,2,2,4,4,4,1,3,1,1,2,4,4,2,0,0,
1855,2021-02-17 08:14:30 UTC,F,Less than 1,BEN,1,ASB,U,0,2,1,3,3,5,4,5,5,5,2,3,3,3,3,3,4,2,0,0,
1856,2021-02-17 09:36:47 UTC,M,2a10,BEN,1,AAB,U,0,2,2,5,2,5,5,5,5,5,4,1,1,2,5,5,4,2,0,0,
1857,2021-02-17 11:43:39 UTC,F,2a10,ORI,4,ML,R,0,2,2,2,1,3,4,3,5,1,3,1,3,1,1,4,4,2,0,0,
1858,2021-02-17 11:45:44 UTC,F,Less than 1,BEN,1,MI,R,1,3,1,2,1,5,3,5,5,5,1,3,1,1,1,4,5,2,0,0,Thief
1859,2021-02-17 15:30:13 UTC,M,Less than 1,BEN,1,ML,U,0,3,2,1,2,5,2,5,4,5,1,4,3,3,5,1,3,2,0,0,
186,2021-03-13 18:40:23 UTC,F,Less than 1,BEN,2,ASB,R,0,3,2,4,1,4,4,3,4,4,1,1,1,1,1,1,1,NSP,0,0,Chase away flies
1860,2021-02-17 17:38:46 UTC,F,Less than 1,MCO,1,MI,R,0,3,1,5,5,5,5,5,5,2,3,1,1,3,3,5,3,2,0,0,can't stand being alone...
1861,2021-02-17 18:35:50 UTC,F,More than 10,TUV,1,AAB,U,2,3,3,3,4,5,5,5,4,4,3,2,3,3,4,2,4,2,0,1,
1862,2021-02-17 20:04:39 UTC,M,1a2,MCO,2,MI,R,2,2,1,1,4,5,4,5,5,4,1,4,4,2,3,2,4,2,0,0,
1863,2021-02-17 20:45:37 UTC,M,2a10,MCO,4,MI,R,2,3,3,4,1,5,5,5,5,1,1,1,1,1,1,5,1,2,0,0,My cat goes out into a secure and demarcated garden
1864,2021-02-17 20:54:21 UTC,F,2a10,MCO,More than 5,ML,PU,2,2,2,4,2,4,4,4,5,5,1,1,2,1,2,4,2,2,0,0,
1865,2021-02-17 20:59:01 UTC,F,Less than 1,MCO,More than 5,AAB,U,0,3,1,2,1,5,3,4,5,5,1,1,1,1,1,3,1,2,0,0,
1866,2021-02-17 21:03:42 UTC,M,2a10,MCO,2,ML,PU,2,2,3,2,2,4,2,2,4,4,2,3,4,2,4,2,4,2,0,0,
1867,2021-02-17 21:56:29 UTC,M,2a10,EUR,3,MI,PU,0,3,1,3,1,5,5,5,5,4,2,1,4,1,2,2,1,2,0,0,
1868,2021-02-17 21:58:13 UTC,M,2a10,MCO,3,MI,PU,0,3,2,5,1,4,2,3,5,4,2,1,1,1,1,5,3,2,0,0,
1869,2021-02-17 21:59:49 UTC,M,2a10,MCO,3,MI,PU,0,3,1,4,1,2,4,5,5,5,1,1,1,1,1,4,4,2,0,0,
187,2021-03-13 18:50:53 UTC,F,2a10,RAG,1,ASB,U,0,2,2,4,3,4,4,4,5,4,1,2,3,3,3,4,3,NSP,0,0,
1870,2021-02-17 22:01:07 UTC,M,2a10,SBI,1,ML,PU,1,2,2,3,2,4,3,4,4,4,3,1,2,2,2,3,4,2,0,0,Player
1871,2021-02-17 23:12:31 UTC,M,2a10,MCO,3,AAB,PU,2,2,4,2,1,5,5,5,3,1,4,4,5,1,3,5,1,2,0,0,MCO is a cat dog ??
1872,2021-02-18 02:08:24 UTC,M,1a2,PER,1,MI,R,0,2,4,4,3,5,4,4,5,4,2,1,2,3,1,4,4,2,0,0,
1873,2021-02-18 03:40:09 UTC,F,2a10,Other,3,ML,R,1,1,2,5,1,4,4,4,5,5,2,1,1,1,1,4,4,2,0,0,"Norwegian cats who live in a house and adjoining outdoor enclosure so no unsupervised outings and no possible predation 
 Calm, very affectionate cats but know how to be independent because they live in groups of 3"
1874,2021-02-18 05:07:24 UTC,M,Less than 1,MCO,1,AAB,U,2,1,1,2,1,3,2,3,3,3,2,3,3,2,3,3,3,2,0,0,"Close to the master 
 If I change rooms and he sleeps in another room he will come he has to see me"
1875,2021-02-18 05:40:45 UTC,F,2a10,MCO,More than 5,MI,R,2,2,1,2,1,4,4,4,4,4,2,4,2,1,4,3,4,2,0,1,
1876,2021-02-18 06:25:34 UTC,F,2a10,MCO,More than 5,MI,R,3,2,2,2,1,5,3,4,5,5,2,3,5,3,3,3,5,2,0,0,"I have a fenced exterior, sheltered, in short a cattery equipped and safe"
1877,2021-02-18 06:59:01 UTC,M,1a2,MCO,1,MI,R,0,3,1,2,2,5,2,3,5,5,1,2,2,1,3,4,3,2,0,0,
1878,2021-02-18 07:13:22 UTC,M,2a10,Other,1,AAB,U,0,2,3,4,4,3,2,2,2,4,2,1,1,1,1,3,3,2,0,0,
1879,2021-02-18 07:27:47 UTC,M,Less than 1,MCO,1,ML,PU,0,2,4,4,3,4,4,5,4,3,4,3,2,3,3,3,3,2,0,0,
188,2021-03-13 18:56:34 UTC,F,2a10,NR,2,ASB,PU,0,2,4,3,1,5,3,4,5,4,1,1,4,2,3,3,3,NSP,0,0,
1880,2021-02-18 07:40:48 UTC,M,1a2,BEN,1,ASB,U,1,2,1,4,1,5,2,5,5,4,1,3,3,1,5,4,4,2,0,0,He doesn't catch animals because I keep him in a harness. Otherwise he climbs trees and screams until we come and get him!!
1881,2021-02-18 08:01:47 UTC,M,2a10,MCO,2,ML,U,1,2,2,4,2,5,4,3,5,4,1,2,4,2,3,4,3,2,0,0,"He is a cat-dog, cat-cat"
1882,2021-02-18 08:49:24 UTC,F,2a10,MCO,More than 5,MI,R,2,2,1,4,1,5,4,5,5,5,2,3,4,2,2,5,2,2,0,0,
1883,2021-02-18 09:17:23 UTC,M,Less than 1,MCO,More than 5,ML,R,0,1,1,1,1,3,1,1,5,5,3,1,1,1,1,3,3,2,0,0,
1884,2021-02-18 09:23:28 UTC,F,Less than 1,SBI,1,ML,R,0,2,3,4,3,4,4,5,4,4,3,3,3,3,3,4,4,2,0,0,
1885,2021-02-18 09:55:36 UTC,M,2a10,PER,3,AAB,PU,0,3,4,5,1,5,5,5,5,2,1,1,3,1,1,3,1,2,0,0,
1886,2021-02-18 11:17:39 UTC,M,2a10,MCO,5,MI,PU,1,3,1,2,1,2,2,2,2,2,1,1,2,3,1,2,3,2,0,0,
1887,2021-02-18 12:08:56 UTC,F,2a10,Other,More than 5,AAB,PU,1,3,1,5,1,4,4,5,5,5,1,2,1,1,4,3,4,2,0,0,Exotic shorthair breed
1888,2021-02-18 12:17:26 UTC,F,2a10,MCO,5,ML,R,1,2,1,2,3,5,5,5,4,5,1,4,5,2,5,4,5,2,0,0,
1889,2021-02-18 12:53:47 UTC,F,1a2,BEN,2,MI,U,0,1,1,5,1,4,3,4,3,3,5,1,4,1,1,2,1,2,0,0,
189,2021-03-13 19:06:06 UTC,M,2a10,BEN,More than 5,MI,U,0,2,3,3,2,4,5,5,5,5,2,2,4,5,5,5,4,NSP,0,0,"Loves outings with the harness, knows a lot of instructions"
1890,2021-02-18 12:55:05 UTC,F,1a2,BEN,1,ML,PU,0,2,1,3,1,3,3,3,1,3,3,1,1,1,1,3,2,2,0,0,
1891,2021-02-18 13:28:51 UTC,F,1a2,BEN,1,ASB,PU,0,2,2,3,2,3,4,4,3,4,3,1,2,1,3,3,3,2,0,0,
1892,2021-02-18 13:56:17 UTC,M,2a10,Other,3,MI,R,2,2,1,4,1,4,4,2,5,5,1,1,5,5,5,5,5,2,0,2,His first passion is to be able to fight with other cats.
1893,2021-02-18 13:59:51 UTC,F,2a10,Other,1,MI,R,2,2,1,4,2,4,4,4,5,5,3,2,1,3,2,3,3,2,0,3,
1894,2021-02-18 15:32:18 UTC,M,Less than 1,SBI,2,AAB,PU,0,2,4,4,2,4,4,4,3,3,2,1,1,1,1,2,3,2,0,0,
1895,2021-02-18 16:43:43 UTC,M,1a2,BEN,2,ML,R,0,2,1,5,3,5,4,5,1,5,1,1,4,3,1,4,1,2,0,0,
1896,2021-02-18 17:00:36 UTC,M,Less than 1,SAV,4,AAB,R,2,3,2,1,1,4,4,4,4,4,1,2,2,4,3,2,2,2,0,0,"For the moment, he only has access to the balcony and has not yet found out how to go down, unlike my oldest who not only goes down like the neighbors but manages to go back up while the others cannot."
1897,2021-02-18 19:41:11 UTC,M,Less than 1,SBI,2,ML,U,0,2,1,2,1,4,2,4,5,5,2,1,2,2,2,5,4,2,0,0,
1898,2021-02-18 19:41:40 UTC,F,1a2,BEN,2,AAB,R,2,2,4,4,2,5,5,5,5,4,1,2,4,1,2,4,4,2,0,3,
1899,2021-02-18 19:43:43 UTC,M,2a10,BEN,2,AAB,R,2,2,4,4,1,5,5,5,5,3,2,1,4,1,4,4,4,2,0,3,
19,2021-02-14 02:59:40 UTC,F,2a10,SAV,3,ML,R,0,3,2,2,3,5,3,3,4,3,2,1,1,2,1,3,3,NSP,0,0,
190,2021-03-13 19:07:03 UTC,F,2a10,RAG,1,ASB,U,0,2,4,5,1,3,4,2,5,4,2,1,1,1,1,3,3,NSP,0,0,
1900,2021-02-18 20:55:43 UTC,M,2a10,SBI,3,ML,R,2,2,3,4,2,3,4,4,5,4,1,1,4,2,3,4,4,2,0,0,
1901,2021-02-18 21:34:18 UTC,F,2a10,BEN,3,MI,R,0,2,3,4,1,4,4,4,2,2,1,1,3,1,1,1,1,2,0,0,
1902,2021-02-18 23:55:33 UTC,M,2a10,SBI,1,ML,PU,0,2,1,2,2,5,5,5,4,5,2,1,4,2,3,4,3,2,0,1,
1903,2021-02-18 23:58:28 UTC,F,2a10,SBI,1,AAB,U,1,1,1,5,1,4,5,3,4,5,2,1,4,1,1,5,5,2,0,0,
1904,2021-02-19 02:25:17 UTC,F,2a10,BEN,2,AAB,PU,2,2,2,1,1,2,2,1,2,3,2,3,2,2,3,3,4,2,0,0,
1905,2021-02-19 08:51:26 UTC,M,2a10,BEN,5,ML,R,2,3,4,4,4,5,5,4,5,3,5,2,2,1,3,3,3,2,0,0,He goes out in the enclosure and only sometimes when the weather permits.
1906,2021-02-19 08:54:48 UTC,F,2a10,BEN,5,ML,PU,1,3,2,4,2,5,5,5,5,4,3,2,2,2,3,3,3,2,0,0,Only goes out in enclosures and when the weather permits.
1907,2021-02-19 09:15:41 UTC,F,Less than 1,NR,1,AAB,PU,1,3,2,2,2,4,3,4,4,4,3,4,4,3,2,4,4,2,0,0,
1908,2021-02-19 09:41:55 UTC,F,Less than 1,BEN,1,AAB,R,0,2,1,1,3,2,1,1,1,4,4,4,4,3,4,3,4,2,0,0,"This is my first BEN so I am discovering this baby cat. Often comes out with its claws, jumps everywhere and has a very fragile digestive system."
1909,2021-02-19 09:59:31 UTC,F,2a10,PER,4,ML,PU,1,2,2,3,2,5,3,4,3,4,2,2,4,2,3,4,2,2,0,0,Cat with access to the outdoors but in an enclosure attached to the house. No hunting possible except for flying insects
191,2021-03-13 19:14:41 UTC,M,Less than 1,Other,3,ASB,U,0,3,1,2,1,5,4,5,5,4,1,3,3,1,3,4,5,NSP,0,0,
1910,2021-02-19 10:01:22 UTC,M,Less than 1,PER,4,ML,PU,1,2,2,4,3,3,4,2,5,4,2,3,2,2,4,4,4,2,0,0,Cat with access to the outdoors but in an enclosure attached to the house. No hunting possible except for flying insects
1911,2021-02-19 10:02:59 UTC,F,Less than 1,PER,4,ML,PU,1,2,1,2,1,4,4,3,4,4,2,1,2,1,2,3,3,2,0,0,Cat with access to the outdoors but in an enclosure attached to the house. No hunting possible except for flying insects
1912,2021-02-19 10:07:56 UTC,M,1a2,BEN,1,ML,R,0,2,1,3,2,4,4,4,3,4,3,2,2,2,3,3,4,2,0,0,
1913,2021-02-19 10:49:26 UTC,M,More than 10,ORI,2,AAB,U,2,3,2,4,2,5,4,4,5,5,1,1,3,1,2,2,4,2,0,0,
1914,2021-02-19 11:01:07 UTC,M,2a10,MCO,More than 5,MI,R,2,3,2,5,2,5,3,4,5,5,3,3,1,1,1,3,4,2,0,0,
1915,2021-02-19 12:07:00 UTC,F,2a10,EUR,3,MI,R,1,3,4,4,2,5,4,2,4,4,2,4,1,1,2,5,5,2,0,0,
1916,2021-02-19 14:23:32 UTC,F,Less than 1,SBI,4,ML,PU,0,2,1,5,1,4,2,4,5,5,1,1,1,1,1,4,3,2,0,0,
1917,2021-02-19 19:03:24 UTC,F,2a10,NR,1,AAB,U,1,1,2,4,4,5,5,4,5,5,1,1,4,4,4,4,1,2,0,0,
1918,2021-02-19 19:30:58 UTC,F,Less than 1,Other,2,ML,U,0,3,4,3,2,4,5,4,2,1,3,4,5,4,4,2,3,2,0,0,
1919,2021-02-19 20:13:36 UTC,F,1a2,SBI,2,MI,R,2,3,1,3,1,4,3,4,4,4,1,1,1,1,1,3,3,2,0,0,
192,2021-03-13 19:38:06 UTC,M,2a10,EUR,1,ASB,U,0,3,1,4,1,4,4,2,5,5,1,1,4,1,1,4,5,NSP,0,1,
1920,2021-02-20 23:54:23 UTC,F,1a2,MCO,1,ML,R,0,2,4,4,3,5,5,4,5,4,3,1,3,3,1,3,2,2,0,0,
1921,2021-02-21 01:27:10 UTC,M,1a2,MCO,2,MI,R,0,2,1,4,1,5,3,5,4,5,1,1,1,1,1,4,4,2,0,0,
1922,2021-02-21 09:54:19 UTC,M,Less than 1,BEN,1,ML,PU,1,3,3,3,4,4,4,4,4,4,2,1,1,3,1,3,3,2,0,0,
1923,2021-02-21 11:31:32 UTC,F,1a2,MCO,More than 5,MI,R,2,2,1,4,1,4,4,5,4,5,4,1,1,1,3,3,3,2,0,1,My cat has an outdoor enclosure and the other cats bring him the mice so that Mrs. can play.
1924,2021-02-21 16:11:02 UTC,F,More than 10,BEN,2,AAB,PU,0,2,4,5,3,5,5,5,4,4,3,1,4,2,2,5,5,2,0,0,
1925,2021-02-21 16:12:55 UTC,M,2a10,MCO,2,AAB,PU,0,2,1,5,2,3,3,4,5,5,2,2,2,1,1,5,5,2,0,0,
1926,2021-03-06 14:37:52 UTC,M,2a10,SBI,3,ML,R,0,3,2,5,2,5,5,5,4,2,5,1,1,1,1,3,3,2,0,0,
1927,2021-03-06 14:43:46 UTC,F,2a10,BRI,1,AAB,PU,2,1,4,4,3,4,4,2,2,2,4,3,3,3,3,3,3,2,0,0,
1928,2021-03-06 14:44:24 UTC,M,Less than 1,BRI,1,ML,U,0,2,4,5,3,4,5,4,4,4,1,1,1,1,1,4,4,2,0,0,
1929,2021-03-06 14:48:50 UTC,M,Less than 1,BRI,1,AAB,PU,1,2,2,2,2,5,5,5,4,4,4,1,3,3,4,4,3,2,0,0,
193,2021-03-13 19:43:07 UTC,M,1a2,EUR,1,AAB,R,1,2,3,2,1,4,4,3,4,4,3,1,3,1,3,3,4,NSP,0,0,"I walk my cat on a leash, and he has an Instagram account, come see him: moka_cats_"
1930,2021-03-06 14:53:53 UTC,M,Less than 1,BRI,1,MI,R,0,3,2,4,3,4,3,3,4,4,4,1,3,3,3,4,3,2,0,0,"for the moment too young 5 months.... I intend to set up a secure enclosure for him because we have space 2000m2 of land next to fields. concerning the predatory instincts we see the manifestations in the morning, in the evening and sometimes at night he jumps everywhere, runs across the whole house, he skids, etc....."
1931,2021-03-06 15:07:18 UTC,F,2a10,BRI,2,ASB,R,0,2,1,4,4,5,5,5,5,5,2,1,2,2,1,4,2,2,0,0,
1932,2021-03-06 15:08:49 UTC,M,1a2,BRI,2,ASB,R,0,2,1,2,1,4,2,5,3,3,2,5,5,4,5,2,4,2,0,0,
1933,2021-03-06 15:25:15 UTC,F,1a2,BRI,1,ML,U,1,3,1,4,4,5,5,4,2,5,4,2,2,5,3,3,4,2,0,0,
1934,2021-03-06 15:25:30 UTC,F,2a10,RAG,2,ML,PU,1,2,5,4,3,3,4,2,4,2,3,1,1,1,3,4,1,2,0,0,"Environmental stress: my RAG does not like the company of my children, she is afraid of them"
1935,2021-03-06 15:29:21 UTC,M,1a2,BRI,1,AAB,U,0,2,4,5,3,5,5,5,5,3,2,1,3,3,1,3,3,2,0,0,
1936,2021-03-06 15:29:44 UTC,M,Less than 1,BRI,1,ML,U,0,3,2,4,2,4,4,3,3,4,1,2,3,3,4,4,4,2,0,0,
1937,2021-03-06 15:30:36 UTC,M,2a10,BRI,1,AAB,R,2,2,3,5,3,4,4,2,4,2,4,1,3,4,3,4,2,2,0,0,
1938,2021-03-06 15:35:07 UTC,M,2a10,BRI,1,AAB,U,1,2,4,3,4,5,4,5,4,4,2,1,3,4,4,4,5,2,0,0,
1939,2021-03-06 15:37:40 UTC,F,1a2,BRI,1,AAB,PU,1,2,4,5,4,4,4,2,5,2,3,1,2,2,1,2,4,2,0,0,Frequently catches insects
194,2021-03-13 19:50:02 UTC,M,Less than 1,RAG,1,ASB,U,0,3,1,3,1,4,4,4,5,5,1,3,4,3,4,4,2,NSP,0,0,
1940,2021-03-06 15:38:35 UTC,F,1a2,BRI,2,ML,R,0,2,4,5,5,5,5,5,5,3,1,1,1,1,1,5,5,2,0,0,
1941,2021-03-06 15:38:36 UTC,F,1a2,BRI,1,ML,PU,1,3,4,4,4,5,4,5,5,2,4,1,1,1,1,1,4,2,0,0,"Very affectionate, very playful, behaves like a small dog."
1942,2021-03-06 15:42:51 UTC,M,Less than 1,BRI,1,MI,R,1,2,1,3,3,4,4,2,4,4,1,1,1,1,1,1,4,2,0,0,
1943,2021-03-06 15:48:33 UTC,M,More than 10,BRI,2,ML,R,2,2,4,5,2,5,5,5,5,5,3,1,4,3,2,3,2,2,0,2,Super clingy because it is adopted
1944,2021-03-06 15:50:25 UTC,M,More than 10,PER,1,ML,R,0,2,4,4,2,5,5,4,4,5,2,2,2,2,2,4,2,2,0,0,
1945,2021-03-06 16:21:40 UTC,F,More than 10,PER,1,AAB,U,1,2,1,5,1,4,4,3,5,5,1,1,2,4,3,5,3,2,0,0,Loves catching insects
1946,2021-03-06 16:50:12 UTC,F,2a10,Other,3,MI,U,0,2,2,4,2,3,4,3,4,4,4,2,2,2,1,4,2,2,0,0,
1947,2021-03-06 16:57:06 UTC,F,1a2,BRI,1,AAB,U,0,2,2,4,2,5,5,5,4,4,2,1,1,1,2,4,5,2,0,0,
1948,2021-03-06 17:18:24 UTC,M,More than 10,EUR,3,ML,R,2,2,1,5,3,5,3,5,5,5,2,1,1,1,1,4,2,2,0,0,He stings our other cat's prey
1949,2021-03-06 17:21:12 UTC,F,1a2,NR,3,AAB,PU,1,1,1,4,1,4,4,3,5,5,2,2,2,2,2,3,2,2,0,0,
195,2021-03-13 19:55:17 UTC,F,2a10,EUR,1,ASB,U,0,1,4,2,3,4,5,4,2,1,4,5,4,3,5,4,4,NSP,0,0,
1950,2021-03-06 17:25:04 UTC,M,2a10,MCO,1,AAB,U,1,2,5,5,5,5,5,3,5,3,4,1,1,4,1,1,1,2,0,0,
1951,2021-03-06 17:29:24 UTC,M,2a10,EUR,2,AAB,PU,0,2,1,3,2,5,3,3,4,5,1,1,1,3,1,5,5,2,0,0,
1952,2021-03-06 17:30:25 UTC,M,Less than 1,NR,1,AAB,R,2,2,2,4,3,4,4,3,5,4,2,1,3,2,1,3,4,2,0,0,
1953,2021-03-06 17:31:45 UTC,M,Less than 1,NR,2,ASB,PU,0,3,4,4,3,5,3,4,5,4,3,2,4,3,2,4,4,2,0,0,The only outdoor space my cats have is a loggia where they like to watch birds.
1954,2021-03-06 17:32:22 UTC,M,1a2,EUR,1,ASB,PU,0,3,5,4,3,4,4,2,2,3,4,2,1,1,2,4,5,2,0,0,
1955,2021-03-06 17:34:15 UTC,F,2a10,NR,1,AAB,R,0,2,4,3,3,5,5,3,4,2,4,3,1,3,3,3,5,2,0,0,My cat only goes out in a harness and only a few times a year
1956,2021-03-06 17:35:17 UTC,F,2a10,NR,3,ASB,U,0,2,3,3,1,3,3,3,3,3,1,3,2,3,3,3,3,2,0,0,
