"id","breed","sex","age","numberOfCatsInHouse","houseType","zone","timeOutside","timeWithOwner","shy","calm","afraid","clever","vigilant","persevering","affectionate","friendly","lonely","brutal","dominant","aggressive","impulsive","predictable","distracted","greeneryInArea","birdCatcher","mammalCatcher","bonus"
"694","13","1","3","3","3","2","3","3","1","2","1","1","1","1","2","2","1","2","5","3","4","4","1","2","3","4",""
"695","5","2","4","2","3","3","4","2","1","5","4","5","5","4","4","5","4","1","1","1","1","4","3","2","3","3",""
"696","9","1","3","1","4","1","1","4","2","5","3","5","4","5","3","4","3","1","3","3","2","4","2","2","3","1",""
"697","5","1","3","3","2","2","3","2","3","4","2","4","4","3","4","2","4","4","4","4","4","4","3","2","3","3","She brings me gifts more often since we moved and has become more cuddly. She was spayed as an adult and has a fine appearance."
"698","5","2","4","3","3","3","4","3","4","4","2","4","5","5","5","3","2","1","4","4","4","4","3","2","3","2","dominant and combative towards other cats in the neighborhood, but not towards those in the household"
"699","5","1","3","1","3","2","4","3","1","2","2","4","4","4","3","3","4","5","3","4","4","3","2","2","3","4",""
"700","5","1","3","1","3","1","2","3","4","5","4","5","5","5","5","3","2","1","1","1","1","3","3","2","3","2",""
"701","13","2","3","4","3","3","4","3","2","4","2","4","5","5","5","2","2","2","2","2","2","2","2","2","3","5",""
"702","5","2","3","2","3","1","3","3","4","2","2","4","4","4","4","3","2","3","4","4","4","3","4","2","3","4",""
"704","5","1","3","2","3","3","4","3","4","4","4","4","4","3","4","4","5","1","2","1","1","4","2","2","3","4","He also catches bats, snakes and sometimes even pigeons."
"705","5","1","3","2","4","1","4","2","4","4","4","4","4","4","4","3","4","2","2","2","2","4","4","2","3","2",""
"706","13","1","3","2","3","1","4","2","1","3","1","3","2","3","5","5","2","1","3","3","3","3","4","2","3","3",""
"707","5","2","3","3","2","1","3","3","4","4","1","3","4","2","5","2","2","2","3","3","2","2","4","2","3","1",""
"708","13","1","3","2","4","3","3","3","3","4","1","1","1","1","3","3","1","2","1","1","1","2","2","2","3","3",""
"709","13","2","3","2","3","1","3","3","5","5","3","3","3","3","2","1","2","1","1","3","2","4","3","2","3","3",""
"711","5","2","3","1","3","2","4","3","4","4","4","4","5","4","4","4","4","2","2","2","2","4","2","2","2","4",""
"712","5","2","3","1","3","1","3","4","1","5","2","5","4","5","5","1","3","1","3","3","3","4","4","2","2","2",""
"713","5","2","3","6","3","3","3","3","4","4","3","4","4","4","4","2","4","3","3","3","3","3","3","2","2","2",""
"715","11","1","3","1","4","3","1","3","5","4","2","4","5","2","5","1","4","1","5","5","5","3","4","2","2","3",""
"716","5","2","3","2","3","1","3","4","3","4","4","5","5","5","5","4","3","1","1","1","3","3","3","2","2","1",""
"717","2","1","3","1","2","1","3","3","1","4","4","5","4","4","5","4","4","1","1","2","3","3","1","2","2","2","I have a garden but the cat goes out a little less in winter"
"718","2","2","3","1","3","3","3","4","2","2","1","2","2","2","2","2","2","1","1","1","1","1","1","2","2","2","He is adorable"
"719","2","2","4","1","4","3","3","3","3","4","2","4","4","4","4","2","3","3","3","4","3","3","3","2","2","3",""
"720","3","2","3","2","4","3","2","2","1","4","3","4","4","3","2","3","4","2","2","3","2","4","4","2","2","2","Likes to be petted on the head, under the jaw, ears. Doesn't like to be petted on the back, gets annoyed quickly."
"721","7","2","1","1","3","1","2","3","4","4","5","3","3","4","4","4","4","3","4","3","3","4","4","2","2","1",""
"722","6","2","3","6","3","1","3","4","2","2","1","4","4","3","4","4","2","1","1","1","1","1","4","2","2","1",""
"723","5","2","4","2","3","2","3","3","4","4","3","2","4","4","5","4","3","1","1","1","1","4","4","2","2","2",""
"724","6","1","3","1","3","2","2","3","4","4","3","4","4","4","4","2","4","3","4","3","3","4","5","2","2","2",""
"726","2","1","3","2","3","2","3","4","4","5","3","5","4","4","5","3","4","1","1","1","1","5","1","2","2","1",""
"727","2","2","2","2","3","2","3","4","1","3","3","5","5","5","5","5","1","2","5","1","1","3","2","2","2","1",""
"728","4","2","3","1","3","3","3","3","1","1","2","1","1","1","1","1","2","2","2","1","2","2","2","2","2","2",""
"729","6","2","3","2","4","3","3","3","1","4","2","5","5","5","5","5","4","1","2","3","2","4","3","2","2","2",""
"730","2","1","3","6","3","3","1","4","2","3","2","3","2","3","4","4","2","2","5","4","3","3","3","2","2","1",""
"731","1","2","3","2","2","1","4","3","2","2","1","5","4","4","4","3","2","2","5","3","4","3","2","2","2","2","Also catches large insects (has already brought back a large cricket), nice with some neighborhood cats but quarrelsome with others, very cuddly with us, loves to sleep with us"
"732","3","1","3","1","3","1","3","3","2","3","1","4","4","4","3","2","4","3","4","4","4","3","3","2","2","2",""
"733","3","1","3","1","3","1","3","3","3","4","3","5","5","5","3","2","3","1","1","2","3","4","3","2","2","2",""
"734","3","2","3","1","3","3","2","3","1","5","2","4","3","3","5","4","1","1","1","1","1","5","4","2","2","5","Super clingy and won't stay in a room without us even to sleep"
"735","3","1","3","1","3","1","3","2","4","5","5","4","3","2","3","4","1","1","1","1","1","4","2","2","2","1","Ritualized"
"737","5","1","4","1","4","3","3","3","2","2","4","4","4","4","4","2","4","2","2","3","2","4","4","2","2","2",""
"738","5","1","3","2","3","1","3","3","4","3","1","5","5","5","5","1","5","4","1","5","5","5","5","2","2","2","Wild kitty rescued from the street, hasn't left us since she came to our home??, waits for me on my mailbox every evening at 6 p.m. and we always come home together."
"739","5","2","3","1","2","2","4","4","4","2","2","4","4","2","4","4","1","1","2","2","3","4","4","2","2","3","On the other hand, he very often catches butterflies, moths, grasshoppers, lizards almost every day during the summer period..."
"740","10","1","3","1","2","1","3","3","4","3","4","4","4","4","4","4","5","1","3","3","3","3","3","2","2","1","This is an ORI/TUV"
"741","13","2","3","1","3","1","2","3","1","5","2","4","4","4","5","5","2","2","4","4","3","4","4","2","2","1","Very interested in what we do, he is not far from us!"
"742","5","2","3","2","2","2","3","3","2","4","2","4","4","5","5","4","1","1","3","1","3","2","2","2","2","2",""
"743","13","2","2","2","3","2","3","3","1","3","2","4","4","4","4","4","1","3","3","3","3","3","3","2","2","2",""
"744","13","1","2","1","2","1","3","3","4","3","4","4","4","4","3","2","4","1","2","2","2","3","3","2","2","1",""
"745","5","1","2","3","1","3","1","3","2","2","2","2","3","3","3","3","3","3","2","2","2","3","2","2","2","2",""
"746","5","2","2","1","3","2","1","3","2","3","3","4","4","3","5","4","3","1","1","2","1","4","3","2","2","2",""
"748","13","1","3","1","2","2","3","3","3","4","1","4","5","4","4","4","3","1","2","1","4","5","5","2","2","1","He does not go outside alone, the balcony is secured with a net and outside he is in a harness and leash"
"749","2","1","3","1","4","3","3","4","4","5","1","4","3","4","5","2","4","5","5","2","3","3","4","2","2","4",""
"750","5","2","3","2","3","1","3","3","5","4","3","5","4","4","5","3","3","1","3","4","3","4","2","2","2","2","He hunts whenever he sees a creature, but there are few in town."
"751","13","2","3","2","3","1","4","2","2","4","2","4","4","4","2","4","4","3","3","3","4","4","3","2","2","2",""
"752","2","1","3","2","2","2","3","4","5","4","4","5","4","4","5","1","1","1","5","4","2","4","3","2","2","2",""
"753","13","1","2","2","2","1","3","3","1","3","1","5","5","5","5","5","2","1","1","1","1","2","2","2","2","1",""
"754","13","2","3","4","3","3","3","3","4","4","1","4","4","4","4","4","2","1","4","1","1","1","4","2","2","3",""
"755","3","1","3","1","4","2","5","2","4","4","3","4","4","4","2","2","4","1","1","3","1","4","2","2","2","2",""
"757","13","2","3","2","4","2","2","3","2","3","1","2","2","2","2","2","1","1","2","3","1","2","3","2","2","2",""
"759","13","2","4","1","3","2","4","3","2","4","3","4","4","5","4","5","3","1","4","4","4","3","3","2","2","2",""
"760","5","2","4","1","4","2","2","3","1","5","2","5","4","5","5","5","1","1","3","3","1","5","2","2","2","2","Very talkative ??"
"761","13","1","3","5","3","3","1","3","1","2","1","1","1","1","1","2","2","2","2","3","2","3","2","2","2","2",""
"762","4","2","3","2","2","1","2","3","3","5","2","5","5","5","5","3","3","1","4","1","2","3","2","2","2","1","Likes to have things thrown at him (hair scrunchies) to bring them back"
"763","3","2","3","1","4","3","3","3","4","5","4","5","5","5","4","4","5","1","1","1","1","1","4","2","2","2",""
"764","13","1","3","1","3","3","3","3","1","1","2","1","1","1","2","1","1","2","2","2","2","1","2","2","2","2",""
"765","5","1","4","3","2","1","3","4","2","4","2","3","3","2","4","4","2","2","1","1","2","3","3","2","2","2",""
"766","11","2","3","4","2","3","3","3","1","1","1","4","4","3","4","2","1","4","4","4","4","1","1","2","2","2",""
"767","5","1","3","1","2","1","3","3","5","4","5","4","5","3","3","2","5","3","3","3","1","3","3","2","2","2",""
"768","5","2","4","2","2","1","3","3","1","4","1","5","5","5","4","4","3","1","5","5","3","4","1","2","2","1",""
"770","6","2","3","2","4","3","2","3","5","4","3","2","5","1","5","4","3","1","2","2","1","4","3","2","2","1","he goes out into an outdoor enclosure"
"771","4","1","3","1","3","2","3","3","1","4","1","4","4","4","4","4","2","4","1","4","2","1","2","2","2","2",""
"772","13","2","3","3","3","3","3","3","1","4","3","4","4","4","5","4","2","2","2","2","5","3","2","2","2","5","PER Cross"
"773","13","2","3","2","3","2","4","3","4","4","2","4","5","4","5","4","2","1","4","2","2","4","5","2","2","2",""
"774","5","1","3","4","3","3","2","4","2","3","2","5","4","4","5","5","1","1","1","1","1","3","3","2","2","2",""
"775","5","1","3","1","3","2","3","3","4","3","3","4","5","5","5","4","4","1","3","3","3","3","2","2","2","1","She loves children and is very loyal to me."
"776","5","1","3","2","1","3","1","3","4","3","1","5","5","5","5","5","4","3","4","3","4","5","3","2","2","2",""
"777","1","1","3","3","2","3","3","3","2","2","1","4","3","4","4","4","1","2","2","1","3","4","4","2","2","1",""
"778","1","2","3","3","2","3","3","3","1","2","1","4","2","4","5","5","1","2","4","1","3","5","2","2","2","1",""
"779","13","1","4","6","4","2","3","2","4","3","2","4","4","4","4","4","4","2","4","2","2","2","2","2","2","2",""
"782","5","2","3","1","4","3","3","3","1","5","3","5","4","5","5","5","1","1","1","1","1","2","1","2","2","4",""
"783","5","1","3","2","3","2","4","3","2","5","1","5","5","5","4","2","4","1","3","1","2","4","2","2","2","2",""
"784","5","2","4","4","2","1","2","3","5","5","2","5","5","5","5","1","2","1","2","1","2","3","2","2","2","1",""
"785","5","2","3","4","3","1","3","2","4","4","1","3","5","3","4","4","4","4","5","5","5","5","3","2","2","1",""
"786","5","2","3","1","2","2","3","4","2","1","4","3","3","5","5","4","1","2","3","5","3","4","3","2","2","5","This is an extremely playful cat. And very protective of its territory and of us, can become aggressive towards a guest if a member of our family shows signs of sadness: crying or giggling that resembles sobs (for him)."
"788","1","1","4","6","4","3","4","4","1","3","1","5","5","4","5","4","2","2","4","3","4","4","3","2","2","2",""
"789","13","1","3","2","4","1","4","2","3","4","5","3","5","4","5","4","2","1","1","2","3","4","3","2","2","3","TR7S CALINE EVEN FUSIONAL"
"790","5","1","4","2","3","2","2","3","3","4","4","2","2","3","4","3","4","2","2","3","2","4","3","2","2","3",""
"791","3","1","2","2","3","3","3","3","4","4","2","5","5","4","4","3","4","1","2","1","2","2","1","2","2","2","Of great presence."
"793","5","1","4","1","3","3","2","2","1","2","1","1","1","1","1","5","1","1","1","1","1","4","5","2","2","3",""
"794","5","1","3","1","2","1","2","3","3","5","1","3","3","3","5","5","3","1","3","3","2","4","4","2","2","2","Greater predation on vacation, in summer when camping!"
"795","5","1","3","1","3","2","4","3","4","5","3","4","4","3","4","2","4","1","3","4","2","2","2","2","2","3",""
"796","1","2","1","4","2","1","3","3","1","4","1","4","4","4","4","4","4","1","1","1","4","2","2","2","2","1",""
"797","5","2","3","1","4","1","3","3","1","5","4","3","3","3","5","4","4","2","4","4","3","3","3","2","2","2",""
"798","5","2","3","2","3","3","3","3","4","4","3","4","4","3","4","2","2","2","2","3","2","4","4","2","2","5","His nickname: patachon. He is clumsy."
"799","5","1","3","2","3","3","3","3","2","4","2","4","4","3","4","4","2","2","4","3","2","3","2","2","2","1","She is a precious princess"
"800","5","1","4","2","3","2","3","4","2","2","2","4","4","4","4","2","2","1","2","2","2","4","3","2","2","2",""
"802","7","1","4","1","3","3","3","3","4","5","1","4","4","3","5","3","4","1","5","5","1","2","4","2","2","1",""
"804","7","2","3","2","3","1","2","4","1","5","1","5","5","5","5","5","1","1","2","5","4","5","1","2","2","2","Predator since the arrival of a baby cat in order to establish its dominance"
"805","7","2","3","1","4","2","3","4","4","4","3","5","5","5","4","4","3","4","4","4","2","4","2","2","2","2","My cat bites me every day 1 to 2 times a day more or less affectionately"
"806","13","2","3","4","2","3","3","4","2","5","1","5","5","3","4","4","2","1","3","1","2","4","3","2","2","2",""
"807","5","2","4","1","3","3","3","3","4","4","4","2","4","4","4","2","4","4","4","4","4","3","3","2","2","2","At 15 years old"
"808","5","2","3","2","3","2","4","2","1","5","1","4","4","3","3","5","2","3","1","1","4","2","4","2","2","3","He also lives in another home that he chose alone about 50m from our house."
"809","5","1","3","2","3","1","3","3","3","4","3","5","4","4","5","4","3","3","3","3","2","3","3","2","2","3",""
"810","13","1","3","2","3","1","3","3","3","5","3","2","4","5","4","4","4","3","3","3","3","4","4","2","2","3",""
"812","5","2","1","2","3","3","3","3","4","5","2","4","5","5","5","4","4","1","1","1","1","1","4","2","2","2",""
"813","5","1","4","1","1","3","2","4","3","4","3","4","3","4","4","3","4","1","3","3","4","4","3","2","2","2","Homemade cat"
"815","5","1","2","2","3","1","4","2","1","3","2","4","4","4","3","2","4","1","3","2","3","3","3","2","2","5",""
"816","13","2","3","2","4","3","2","3","2","4","4","4","5","4","5","5","1","1","1","3","2","4","4","2","2","1",""
"817","10","2","3","1","3","2","3","3","4","4","3","5","4","4","4","3","2","1","1","1","1","4","3","2","2","2",""
"818","5","1","3","3","2","3","3","3","1","4","1","5","5","5","5","4","5","3","5","4","5","4","3","2","2","2",""
"819","5","1","3","1","1","1","3","3","5","4","5","5","5","5","4","4","5","1","5","5","1","5","5","2","2","2","She is very afraid of children to the point of spitting. As for adults, she is simply shy with them."
"820","5","1","3","1","3","2","4","4","5","5","2","3","5","3","4","3","3","3","3","4","3","3","4","2","2","2",""
"821","5","2","4","1","3","2","3","3","3","4","1","4","3","2","3","3","4","4","4","5","4","3","2","2","2","1",""
"822","5","1","3","1","3","3","4","3","3","4","2","4","4","3","4","2","4","1","1","2","1","4","1","2","2","2",""
"823","7","2","3","1","3","2","2","3","1","2","4","5","3","5","5","5","4","4","4","5","5","4","5","2","2","2","Hates all animals in his home, he is territorial"
"824","5","2","3","2","3","1","2","3","4","4","3","4","4","5","2","2","4","5","5","5","4","4","3","2","2","2",""
"826","13","2","3","4","3","1","2","3","1","2","1","2","2","1","1","1","2","1","1","1","1","2","2","2","2","1",""
"827","13","2","3","6","4","2","4","4","4","2","1","4","3","4","4","1","1","1","1","1","1","1","1","2","2","3",""
"828","10","1","3","1","2","1","3","4","2","2","3","3","3","3","3","2","1","1","1","1","1","3","2","2","2","1",""
"829","7","2","1","6","2","1","4","3","1","1","1","1","1","1","1","5","4","1","3","1","3","4","3","2","2","2",""
"830","13","2","3","2","3","1","3","4","3","4","1","5","5","3","5","3","1","1","4","1","2","4","4","2","2","2",""
"831","5","1","3","2","3","3","3","3","5","5","5","3","4","4","4","2","5","1","3","1","3","3","2","2","2","2",""
