"id","breed","sex","age","numberOfCatsInHouse","houseType","zone","timeOutside","timeWithOwner","shy","calm","afraid","clever","vigilant","persevering","affectionate","friendly","lonely","brutal","dominant","aggressive","impulsive","predictable","distracted","greeneryInArea","birdCatcher","mammalCatcher","bonus"
"998","11","2","1","4","2","3","3","4","2","1","1","4","4","4","4","4","1","2","2","4","3","2","2","2","1","1","For the moment, he only has access to the balcony and has not yet found out how to go down, unlike my oldest who not only goes down like the neighbors but manages to go back up while the others cannot."
"999","2","2","1","2","3","1","1","3","1","2","1","4","2","4","5","5","2","1","2","2","2","5","4","2","1","1",""
"1000","1","1","2","2","2","3","3","3","4","4","2","5","5","5","5","4","1","2","4","1","2","4","4","2","1","4",""
"1001","1","2","3","2","2","3","3","3","4","4","1","5","5","5","5","3","2","1","4","1","4","4","4","2","1","4",""
"1004","2","2","3","3","3","3","3","3","3","4","2","3","4","4","5","4","1","1","4","2","3","4","4","2","1","1",""
"1005","1","1","3","3","4","3","1","3","3","4","1","4","4","4","2","2","1","1","3","1","1","1","1","2","1","1",""
"1006","2","2","3","1","3","2","1","3","1","2","2","5","5","5","4","5","2","1","4","2","3","4","3","2","1","2",""
"1007","2","1","3","1","2","1","2","2","1","5","1","4","5","3","4","5","2","1","4","1","1","5","5","2","1","1",""
"1008","1","1","3","2","2","2","3","3","2","1","1","2","2","1","2","3","2","3","2","2","3","3","4","2","1","1",""
"1009","1","2","3","5","3","3","3","4","4","4","4","5","5","4","5","3","5","2","2","1","3","3","3","2","1","1","He goes out in the enclosure and only sometimes when the weather permits."
"1010","1","1","3","5","3","2","2","4","2","4","2","5","5","5","5","4","3","2","2","2","3","3","3","2","1","1","Only goes out in enclosures and when the weather permits."
"1011","13","1","1","1","2","2","2","4","2","2","2","4","3","4","4","4","3","4","4","3","2","4","4","2","1","1",""
"1012","1","1","1","1","2","3","1","3","1","1","3","2","1","1","1","4","4","4","4","3","4","3","4","2","1","1","This is my first BEN so I am discovering this baby cat. Often comes out with its claws, jumps everywhere and has a very fragile digestive system."
"1013","7","1","3","4","3","2","2","3","2","3","2","5","3","4","3","4","2","2","4","2","3","4","2","2","1","1","Cat with access to the outdoors but in an enclosure attached to the house. No hunting possible except for flying insects"
"1015","7","2","1","4","3","2","2","3","2","4","3","3","4","2","5","4","2","3","2","2","4","4","4","2","1","1","Cat with access to the outdoors but in an enclosure attached to the house. No hunting possible except for flying insects"
"1016","7","1","1","4","3","2","2","3","1","2","1","4","4","3","4","4","2","1","2","1","2","3","3","2","1","1","Cat with access to the outdoors but in an enclosure attached to the house. No hunting possible except for flying insects"
"1017","1","2","2","1","3","3","1","3","1","3","2","4","4","4","3","4","3","2","2","2","3","3","4","2","1","1",""
"1018","10","2","4","2","2","1","3","4","2","4","2","5","4","4","5","5","1","1","3","1","2","2","4","2","1","1",""
"1019","6","2","3","6","4","3","3","4","2","5","2","5","3","4","5","5","3","3","1","1","1","3","4","2","1","1",""
"1021","2","1","1","4","3","2","1","3","1","5","1","4","2","4","5","5","1","1","1","1","1","4","3","2","1","1",""
"1024","2","1","2","2","4","3","3","4","1","3","1","4","3","4","4","4","1","1","1","1","1","3","3","2","1","1",""
"1026","6","1","2","1","3","3","1","3","4","4","3","5","5","4","5","4","3","1","3","3","1","3","2","2","1","1",""
"1027","6","2","2","2","4","3","1","3","1","4","1","5","3","5","4","5","1","1","1","1","1","4","4","2","1","1",""
"1028","1","2","1","1","3","2","2","4","3","3","4","4","4","4","4","4","2","1","1","3","1","3","3","2","1","1",""
"1029","6","1","2","6","4","3","3","3","1","4","1","4","4","5","4","5","4","1","1","1","3","3","3","2","1","2","My cat has an outdoor enclosure and the other cats bring him the mice so that Mrs. can play."
"1030","1","1","4","2","2","2","1","3","4","5","3","5","5","5","4","4","3","1","4","2","2","5","5","2","1","1",""
"1031","6","2","3","2","2","2","1","3","1","5","2","3","3","4","5","5","2","2","2","1","1","5","5","2","1","1",""
"1032","2","2","3","3","3","3","1","4","2","5","2","5","5","5","4","2","5","1","1","1","1","3","3","2","1","1",""
"1033","3","1","3","1","2","2","3","2","4","4","3","4","4","2","2","2","4","3","3","3","3","3","3","2","1","1",""
"1034","3","2","1","1","3","1","1","3","4","5","3","4","5","4","4","4","1","1","1","1","1","4","4","2","1","1",""
"1035","3","2","1","1","2","2","2","3","2","2","2","5","5","5","4","4","4","1","3","3","4","4","3","2","1","1",""
"1037","3","2","1","1","4","3","1","4","2","4","3","4","3","3","4","4","4","1","3","3","3","4","3","2","1","1","for the moment too young 5 months.... I intend to set up a secure enclosure for him because we have space 2000m2 of land next to fields. concerning the predatory instincts we see the manifestations in the morning, in the evening and sometimes at night he jumps everywhere, runs across the whole house, he skids, etc....."
"1038","3","1","3","2","1","3","1","3","1","4","4","5","5","5","5","5","2","1","2","2","1","4","2","2","1","1",""
"1039","3","2","2","2","1","3","1","3","1","2","1","4","2","5","3","3","2","5","5","4","5","2","4","2","1","1",""
"1040","3","1","2","1","3","1","2","4","1","4","4","5","5","4","2","5","4","2","2","5","3","3","4","2","1","1",""
"1041","8","1","3","2","3","2","2","3","5","4","3","3","4","2","4","2","3","1","1","1","3","4","1","2","1","1","Environmental stress: my RAG does not like the company of my children, she is afraid of them"
"1042","3","2","2","1","2","1","1","3","4","5","3","5","5","5","5","3","2","1","3","3","1","3","3","2","1","1",""
"1043","3","2","1","1","3","1","1","4","2","4","2","4","4","3","3","4","1","2","3","3","4","4","4","2","1","1",""
"1044","3","2","3","1","2","3","3","3","3","5","3","4","4","2","4","2","4","1","3","4","3","4","2","2","1","1",""
"1045","3","2","3","1","2","1","2","3","4","3","4","5","4","5","4","4","2","1","3","4","4","4","5","2","1","1",""
"1046","3","1","2","1","2","2","2","3","4","5","4","4","4","2","5","2","3","1","2","2","1","2","4","2","1","1","Frequently catches insects"
"1048","3","1","2","2","3","3","1","3","4","5","5","5","5","5","5","3","1","1","1","1","1","5","5","2","1","1",""
"1049","3","1","2","1","3","2","2","4","4","4","4","5","4","5","5","2","4","1","1","1","1","1","4","2","1","1","Very affectionate, very playful, behaves like a small dog."
"1050","3","2","1","1","4","3","2","3","1","3","3","4","4","2","4","4","1","1","1","1","1","1","4","2","1","1",""
"1051","3","2","4","2","3","3","3","3","4","5","2","5","5","5","5","5","3","1","4","3","2","3","2","2","1","3","Super clingy because it is adopted"
"1052","7","2","4","1","3","3","1","3","4","4","2","5","5","4","4","5","2","2","2","2","2","4","2","2","1","1",""
"1053","7","1","4","1","2","1","2","3","1","5","1","4","4","3","5","5","1","1","2","4","3","5","3","2","1","1","Loves catching insects"
"1054","13","1","3","3","4","1","1","3","2","4","2","3","4","3","4","4","4","2","2","2","1","4","2","2","1","1",""
"1055","3","1","2","1","2","1","1","3","2","4","2","5","5","5","4","4","2","1","1","1","2","4","5","2","1","1",""
"1059","6","2","3","1","2","1","2","3","5","5","5","5","5","3","5","3","4","1","1","4","1","1","1","2","1","1",""
"1060","5","2","3","2","2","2","1","3","1","3","2","5","3","3","4","5","1","1","1","3","1","5","5","2","1","1",""
"1061","13","2","1","1","2","3","3","3","2","4","3","4","4","3","5","4","2","1","3","2","1","3","4","2","1","1",""
"1062","13","2","1","2","1","2","1","4","4","4","3","5","3","4","5","4","3","2","4","3","2","4","4","2","1","1","The only outdoor space my cats have is a loggia where they like to watch birds."
"1064","13","1","3","1","2","3","1","3","4","3","3","5","5","3","4","2","4","3","1","3","3","3","5","2","1","1","My cat only goes out in a harness and only a few times a year"
"1065","13","1","3","3","1","1","1","3","3","3","1","3","3","3","3","3","1","3","2","3","3","3","3","2","1","1",""
"1067","6","2","3","3","2","1","2","3","1","2","1","4","5","5","3","2","1","3","1","1","4","2","5","2","1","1",""
"1068","13","2","3","1","4","3","1","2","1","3","2","5","5","5","4","5","2","1","2","1","1","5","2","2","1","1",""
"1073","13","2","3","3","4","3","1","2","4","5","1","4","4","4","5","5","1","1","3","3","1","5","3","2","1","1",""
"1074","10","2","4","2","3","3","1","4","1","2","2","5","5","4","5","4","1","3","5","4","4","4","5","2","1","1",""
"1076","10","1","2","2","3","3","1","1","5","2","4","5","2","4","4","4","1","3","3","4","4","5","5","2","1","1",""
"1077","10","2","3","3","3","2","2","3","3","4","4","4","4","1","5","3","1","1","1","3","3","4","1","2","1","1",""
"1083","5","2","3","4","4","3","1","4","3","3","2","3","3","1","3","1","2","3","3","1","3","3","3","2","1","1",""
"1084","6","2","2","1","4","3","1","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","2","1","1",""
"1088","1","1","3","1","4","2","1","3","4","2","3","4","4","3","2","4","3","1","3","3","1","4","3","2","1","1",""
"1093","5","1","1","1","3","2","1","3","3","2","1","3","3","3","3","2","1","2","3","3","1","3","1","2","1","1",""
"1099","3","2","3","2","3","2","1","3","2","4","1","5","4","5","5","2","4","2","1","1","1","4","4","2","1","1",""
"1104","5","1","1","1","3","3","1","4","5","5","4","5","5","4","4","2","5","1","3","1","1","3","3","2","1","1",""
"1105","13","1","1","3","4","2","1","3","1","5","3","5","5","5","5","4","1","1","1","1","1","2","1","2","1","1","It's a British longhair, you only put the shorthair in the breed list"
"1106","3","1","1","2","3","2","1","3","2","2","3","4","3","5","4","3","2","4","4","2","4","2","4","2","1","1",""
"1108","6","1","1","1","1","2","1","3","2","3","3","3","2","3","4","3","3","3","1","1","1","4","5","2","1","1","Underweight cat, does not go out without a harness, so no effective hunting"
"1109","3","1","3","1","4","3","2","2","2","4","3","4","4","4","2","4","4","1","1","3","2","4","4","2","1","3",""
"1110","12","1","3","1","3","1","1","3","5","4","4","4","5","4","5","1","2","1","1","2","2","3","3","2","1","1","Don't go out alone. She's not interested in the outdoors if there's no one outside with her."
"1112","13","2","1","1","2","3","1","3","1","3","1","2","1","3","5","4","2","4","3","3","4","3","3","2","1","1",""
"1116","3","1","3","6","2","2","1","4","1","3","1","5","5","5","5","4","1","1","1","1","1","3","1","2","1","1",""
"1117","5","1","3","2","3","2","2","3","1","2","4","4","4","4","4","4","2","1","1","3","2","3","3","2","1","1","No"
"1119","5","2","1","1","2","1","2","3","2","4","2","4","4","3","4","4","3","1","1","1","1","4","4","2","1","1",""
"1120","13","1","1","1","2","2","1","4","4","3","5","5","4","4","5","2","3","3","2","3","3","3","3","2","1","1",""
"1124","5","2","2","1","1","1","1","4","2","2","2","2","2","2","2","2","1","1","1","1","1","3","3","2","1","1",""
"1127","5","2","1","1","2","2","2","4","1","2","3","4","3","4","5","4","2","2","2","3","3","3","3","2","1","1",""
"1128","3","2","4","3","3","3","1","4","1","5","1","4","1","1","5","3","4","1","3","1","1","4","1","2","1","1","Only comes out in harness."
"1129","3","1","3","1","3","1","2","3","2","5","2","3","5","3","3","4","3","1","3","3","2","5","2","2","1","1",""
"1130","3","2","2","1","2","1","1","4","1","2","3","5","4","4","4","5","2","2","2","1","2","3","4","2","1","1",""
"1131","3","1","3","1","3","1","1","3","2","5","2","5","3","4","5","5","1","1","1","4","5","1","3","2","1","1",""
"1133","5","1","3","1","3","2","3","3","4","5","5","4","5","4","4","3","4","1","2","4","1","4","3","2","1","1",""
"1134","3","2","1","1","1","1","1","2","1","2","2","4","4","3","5","4","2","3","2","2","3","3","3","2","1","1",""
"1136","3","2","3","1","4","1","1","3","2","4","4","3","4","4","5","4","4","1","1","2","2","4","3","2","1","1",""
"1138","6","2","2","2","2","1","5","3","1","1","2","4","4","3","4","4","1","1","3","1","1","3","4","2","1","1",""
"1139","3","2","2","2","2","2","3","4","4","4","2","4","3","4","4","2","3","4","2","2","2","4","2","2","1","1",""
"1140","12","2","1","4","2","1","1","4","4","4","4","5","5","5","5","4","2","1","4","3","3","4","2","2","1","1","My cat has expensive tastes in wet food: he prefers mousse to jelly. I have taught him to sit and follow me."
"1141","5","1","4","1","3","3","1","3","5","5","3","5","5","4","5","1","5","1","1","3","1","4","5","2","1","1",""
"1143","3","1","3","6","4","2","3","3","1","5","1","5","5","5","5","3","4","1","1","1","1","1","5","2","1","1","Quiet and very very gentle calm not at all hyperactive"
"1144","7","2","2","1","2","2","4","3","5","4","4","5","4","4","5","1","3","1","3","3","1","1","3","2","1","1","Very fearful but attracted to children"
"1145","3","1","2","3","2","1","2","3","3","3","3","3","2","2","3","3","3","1","3","1","1","1","3","2","1","1",""
"1147","5","1","3","2","2","1","1","3","1","2","4","4","4","3","4","4","3","3","3","3","3","3","2","2","1","1",""
"1149","7","1","3","1","4","1","1","3","1","5","3","4","4","3","5","4","1","1","1","1","1","4","2","2","1","2","Cat very very attached to his master"
"1150","13","2","2","2","1","1","1","3","3","4","1","5","5","5","5","5","2","3","4","3","3","2","2","2","1","1",""
"1151","13","1","2","1","3","3","1","3","1","5","1","5","4","4","5","5","1","1","1","1","1","1","1","2","1","1",""
"1152","9","1","2","5","3","2","1","3","1","2","2","4","4","4","4","5","1","3","1","1","3","3","1","2","1","1","He is an indoor cat."
"1156","7","1","3","2","3","1","3","3","1","3","2","4","4","5","5","5","1","1","5","5","5","3","3","2","1","1",""
"1158","13","1","3","4","4","2","1","3","3","3","1","4","3","5","4","5","3","1","3","3","4","3","2","2","1","1",""
"1161","5","1","3","2","2","3","1","3","5","5","3","5","5","5","5","3","4","1","1","1","3","4","4","2","1","1",""
"1162","5","2","3","2","2","3","1","3","1","4","1","4","4","4","4","5","2","4","5","3","4","4","4","2","1","1",""
"1164","13","1","3","1","1","1","1","3","4","4","4","4","5","4","5","4","4","2","2","3","3","4","2","2","1","1",""
"1166","8","2","1","1","3","1","2","3","1","5","2","4","4","4","5","5","1","1","3","2","1","3","4","2","1","1",""
"1167","5","1","3","3","4","3","1","3","4","4","4","5","5","5","5","4","3","3","3","3","3","4","4","2","1","1",""
"1169","10","2","3","2","3","2","3","3","2","2","2","4","4","3","5","1","3","1","3","5","3","5","3","2","1","1",""
"1174","3","1","1","2","4","3","1","3","1","2","3","3","3","4","4","4","1","2","2","1","5","4","4","2","1","1","She hasn't gone outside yet"
"1175","10","1","4","2","2","2","3","3","1","1","1","5","5","5","4","3","2","1","2","1","5","4","4","2","1","2",""
"1176","13","2","2","2","3","2","1","3","2","2","1","4","3","4","5","5","1","2","1","1","3","4","4","2","1","1",""
"1177","10","2","4","2","2","2","3","3","1","4","1","5","4","3","4","4","1","1","5","5","3","4","3","2","1","2",""
"1182","3","2","3","6","3","2","1","4","4","5","1","3","4","4","3","1","2","1","5","3","1","5","5","2","1","1","Uncastrated breeding cat"
"1183","5","2","1","1","3","2","2","3","2","2","2","5","4","5","4","4","2","2","4","4","5","4","3","2","1","1","He is adorable"
"1186","3","2","3","1","3","2","1","3","1","5","4","5","5","5","5","5","1","1","1","1","1","5","1","2","1","1",""
"1188","3","1","3","4","2","1","2","4","3","5","4","5","5","3","5","2","1","1","3","1","3","5","3","2","1","1",""
"1189","8","1","1","2","3","1","1","3","4","3","3","5","5","5","4","5","1","1","2","3","3","4","4","2","1","1",""
"1190","8","2","1","2","3","1","1","3","4","5","3","4","5","4","5","5","2","1","1","3","2","4","4","2","1","1",""
"1191","5","1","1","1","3","2","3","4","4","2","3","3","4","4","4","4","3","4","2","3","3","2","2","2","1","1",""
"1195","3","2","2","3","3","1","2","3","1","5","1","5","1","1","4","4","5","4","1","1","1","1","1","2","1","1",""
"1197","13","2","3","1","2","3","1","3","4","4","2","4","4","4","5","4","2","2","2","3","2","4","4","2","1","1",""
"1199","6","2","3","1","4","3","3","3","4","2","4","4","4","3","3","3","4","2","2","2","3","4","3","2","1","2",""
"1200","11","2","3","1","2","1","1","3","4","2","3","5","5","5","5","3","1","2","2","3","3","4","4","2","1","1",""
"1201","1","2","3","2","2","2","3","3","2","3","2","4","4","5","5","4","2","4","3","5","5","5","2","2","1","1",""
"1202","1","1","1","2","4","3","1","3","1","1","1","5","4","4","5","5","1","3","3","1","2","3","3","2","1","1",""
"1204","13","1","3","2","4","2","1","3","4","5","2","5","5","4","4","3","4","1","3","2","2","4","4","2","1","1","This is an Egyptian Mau, a rather calm and indoor breed."
"1205","11","2","3","6","3","2","1","3","2","3","1","5","5","5","5","3","2","4","3","3","4","4","3","2","1","1",""
"1207","6","2","3","2","3","2","1","3","2","4","2","2","4","3","4","4","1","1","1","1","2","4","4","2","1","1","This is an indoor cat with an outdoor cattery."
